Time [s],X [g],Y [g],Z [g]
188.6793821,0.03645501,0.01084749,1.013509
188.6805793,0.03098672,0.009416544,1.01121
188.6817764,0.03347166,0.01311845,1.014503
188.6829736,0.04001168,0.01468982,1.019219
188.6841707,0.03582179,0.01673728,1.012919
188.6853678,0.03950376,0.01441208,1.016795
188.686565,0.03863724,0.01390742,1.015846
188.6877621,0.03504879,0.006241059,1.013632
188.6889593,0.03536705,0.008681499,1.014553
188.6901564,0.03722298,0.01429628,1.015869
188.6913536,0.03758087,0.0116849,1.015425
188.6925507,0.03813939,0.01375111,1.018303
188.6937479,0.03650932,0.01169113,1.018377
188.694945,0.04054449,0.01233349,1.01633
188.6961421,0.03677122,0.01297423,1.015418
188.6973393,0.03803407,0.01259132,1.013936
188.6985364,0.0349668,0.01309016,1.014965
188.6997336,0.03789658,0.01478423,1.014384
188.7009307,0.04046541,0.01626957,1.015766
188.7022163,0.03993302,0.009216842,1.013965
188.7034135,0.03675753,0.01306072,1.018835
188.7046106,0.03533375,0.009423016,1.01552
188.7058078,0.03395892,0.01089262,1.016495
188.707005,0.03782053,0.01084692,1.013976
188.7082021,0.03518318,0.01274528,1.018386
188.7093993,0.03982809,0.01427419,1.015821
188.7105965,0.04020124,0.008886259,1.018849
188.7117936,0.03690612,0.01148214,1.015936
188.7129908,0.03977228,0.01538891,1.017264
188.7141879,0.03851252,0.01862804,1.019179
188.7153851,0.03484983,0.01428406,1.020316
188.7165823,0.03977433,0.01147528,1.018807
188.7177794,0.0380638,0.01442809,1.018296
188.7189766,0.03529351,0.01225888,1.016442
188.7201738,0.03505055,0.01268208,1.016439
188.7213709,0.04092804,0.01324491,1.017285
188.7225681,0.03805396,0.01327155,1.015878
188.7237652,0.03782766,0.0164958,1.014354
188.7249624,0.04005894,0.01552175,1.01384
188.7261596,0.03840283,0.01457214,1.015845
188.7273567,0.03614539,0.01437006,1.011989
188.7285539,0.03461634,0.01124614,1.014035
188.7297511,0.03793818,0.01427787,1.013907
188.7309482,0.03306436,0.01318923,1.018422
188.7321454,0.0314286,0.009972058,1.015101
188.7333425,0.03610128,0.01544174,1.013433
188.7345397,0.03752479,0.01007749,1.014487
188.7357369,0.03572185,0.01407064,1.012492
188.736934,0.03629421,0.0110074,1.010588
188.7381312,0.03717395,0.01380419,1.018326
188.7393284,0.03755276,0.01121223,1.018857
188.7405255,0.03793341,0.01303409,1.011002
188.7417227,0.03187985,0.009016043,1.013645
188.7429198,0.03804555,0.01311817,1.016368
188.744117,0.0345684,0.01223566,1.014992
188.7453142,0.03437576,0.00874439,1.017017
188.7465113,0.04015111,0.01594413,1.009924
188.7477085,0.03453849,0.01610207,1.013451
188.7489057,0.03580319,0.01403415,1.015907
188.7501028,0.0368026,0.01514197,1.014401
188.7513,0.03804755,0.01305491,1.015881
188.7524971,0.03649932,0.00991128,1.01695
188.7536943,0.03805918,0.01190517,1.013462
188.7548915,0.03775341,0.01176653,1.019329
188.7560886,0.03408466,0.01184881,1.011591
188.7572858,0.03970127,0.01396544,1.014365
188.758483,0.03822256,0.01254199,1.012958
188.7596801,0.03035343,0.008581241,1.013195
188.7608773,0.03839098,0.01319684,1.012942
188.7620744,0.03386835,0.01114225,1.011121
188.7632716,0.03710429,0.01475062,1.018796
188.7644688,0.0366344,0.01840702,1.01727
188.7656659,0.03854963,0.01499344,1.015833
188.7668631,0.03619076,0.0091154,1.013067
188.7680603,0.0420934,0.01644078,1.012316
188.7692574,0.03865568,0.01445838,1.010472
188.7704546,0.03640023,0.0165588,1.012917
188.7716518,0.03609041,0.01807828,1.013382
188.7728489,0.03409359,0.01303465,1.018891
188.7740461,0.0345385,0.01610141,1.017846
188.7752432,0.04175771,0.0140151,1.012371
188.7764404,0.03708075,0.01757653,1.018742
188.7776376,0.04210359,0.01370464,1.018229
188.7788347,0.03909725,0.01082069,1.013464
188.7800319,0.03305424,0.01075314,1.017005
188.7812291,0.03316651,0.008572102,1.017045
188.7824262,0.03595141,0.01634691,1.014884
188.7836234,0.04321011,0.01545208,1.014755
188.7848205,0.0401283,0.01314216,1.017792
188.7860177,0.0333668,0.01205669,1.015997
188.7872149,0.03996056,0.01249137,1.018785
188.788412,0.03728312,0.01204684,1.01543
188.7896092,0.03870289,0.009470266,1.013499
188.7908064,0.03641885,0.007601947,1.014557
188.7920035,0.0376252,0.01172222,1.020799
188.7932007,0.0360914,0.009102441,1.014047
188.7943978,0.03532723,0.01543251,1.015891
188.795595,0.03813208,0.01370085,1.020263
188.7967922,0.03781703,0.00731732,1.018929
188.7979893,0.03646212,0.007659477,1.018461
188.7991865,0.0349931,0.01018837,1.017954
188.8003837,0.0353214,0.01543911,1.017357
188.8015808,0.04084033,0.01467463,1.017749
188.802778,0.03730382,0.01373729,1.013933
188.8039751,0.03939518,0.01213662,1.015386
188.8051723,0.04363219,0.01178159,1.018726
188.8063695,0.04000916,0.0130571,1.016333
188.8075666,0.04451304,0.01623757,1.021062
188.8087638,0.03691837,0.01352266,1.016386
188.809961,0.03727094,0.01088843,1.015453
188.8111581,0.03781004,0.01288681,1.015404
188.8123553,0.03616241,0.01473704,1.014912
188.8135524,0.03538987,0.01317117,1.015447
188.8147496,0.03822633,0.01030617,1.017886
188.8159468,0.03620689,0.01477014,1.017352
188.8171439,0.04022425,0.01369834,1.018269
188.8183411,0.03493744,0.01567137,1.011502
188.8195383,0.03140265,0.01307133,1.013087
188.8207354,0.03691672,0.01345354,1.016387
188.8219326,0.03715835,0.01301775,1.01639
188.8231297,0.03367702,0.01327946,1.017919
188.8243269,0.03223625,0.01351802,1.012574
188.8255241,0.03400613,0.01456606,1.016423
188.8267212,0.03871256,0.01103927,1.012492
188.8279184,0.03807404,0.01519052,1.014377
188.8291156,0.03882514,0.01278131,1.012456
188.8303127,0.0350614,0.01342806,1.01203
188.8315099,0.03735512,0.009700446,1.016938
188.8327071,0.03486006,0.01107659,1.016473
188.8339042,0.0314212,0.01300582,1.014064
188.8351014,0.0387705,0.01778689,1.012848
188.8362985,0.03959411,0.01428294,1.010946
188.8374957,0.03962814,0.01546616,1.015805
188.8386929,0.03458237,0.01535468,1.014443
188.83989,0.03846193,0.01646353,1.014832
188.8410872,0.03396736,0.01950655,1.017304
188.8422844,0.03647741,0.01699446,1.01535
188.8434815,0.04199813,0.01621873,1.015742
188.8446787,0.03710231,0.007225994,1.017966
188.8458758,0.03775958,0.01771217,1.015798
188.847073,0.03680795,0.01547982,1.016349
188.8482702,0.03762373,0.0108328,1.011051
188.8494673,0.03283927,0.01148121,1.014064
188.8506645,0.03637026,0.01520748,1.015386
188.8518617,0.03864929,0.009184974,1.013503
188.8530588,0.03619417,0.01454573,1.015891
188.854256,0.03325371,0.0128619,1.016959
188.8554531,0.04066797,0.01145836,1.012443
188.8566503,0.03815494,0.01117243,1.016893
188.8578475,0.03517541,0.01619614,1.014415
188.8590446,0.03652032,0.01190308,1.01447
188.8602418,0.03828615,0.01460198,1.012919
188.861439,0.03686748,0.01323412,1.014438
188.8626361,0.03897611,0.01329914,1.011466
188.8638333,0.03727395,0.01461675,1.017333
188.8650304,0.03712162,0.01168263,1.012999
188.8662276,0.03793802,0.01214108,1.011509
188.8674248,0.03768237,0.01371666,1.014901
188.8686219,0.04324916,0.00790411,1.013925
188.8698191,0.03298341,0.01100781,1.013583
188.8710163,0.03403047,0.01497702,1.012021
188.8722134,0.04165788,0.01544447,1.012837
188.8734106,0.03983589,0.01385186,1.015345
188.8746077,0.03906539,0.01230129,1.016855
188.8758049,0.03762981,0.01371223,1.014903
188.8770021,0.03184403,0.01769553,1.012013
188.8781992,0.03602776,0.00939817,1.011113
188.8793964,0.04028078,0.01418826,1.019724
188.8805936,0.04253533,0.01603365,1.017691
188.8817907,0.03772932,0.01554131,1.017797
188.8829879,0.03476001,0.01382861,1.0174
188.884185,0.04348122,0.01603029,1.01328
188.8853822,0.03839796,0.01310081,1.012949
188.8865794,0.03103424,0.01227891,1.015064
188.8877765,0.03805554,0.01691378,1.018741
188.8889737,0.0363588,0.01596571,1.01977
188.8901709,0.03513921,0.01018473,1.018441
188.891368,0.03821657,0.0136865,1.019778
188.8925652,0.03940456,0.01318672,1.012441
188.8937624,0.03810042,0.01080292,1.017395
188.8949595,0.03818398,0.009732569,1.01839
188.8961567,0.03621458,0.01082409,1.012062
188.8973538,0.03517359,0.01080715,1.014524
188.898551,0.03710167,0.01137383,1.014963
188.8997482,0.0363614,0.01263303,1.014465
188.9009453,0.03600932,0.01413076,1.012979
188.9021425,0.03984056,0.01355205,1.016821
188.9033397,0.03859192,0.01566588,1.016317
188.9045368,0.03502384,0.01419789,1.019344
188.905734,0.03995746,0.01421838,1.01583
188.9069311,0.03580904,0.01465698,1.017367
188.9081283,0.03870182,0.01236265,1.013938
188.9093255,0.03676275,0.01575485,1.014399
188.9105226,0.04213727,0.01207585,1.010947
188.9117198,0.03992094,0.0102677,1.014931
188.912917,0.04197343,0.0125983,1.015823
188.9141141,0.04018931,0.01268541,1.014391
188.9153113,0.03895147,0.01084773,1.013475
188.9165084,0.03511584,0.01372651,1.015936
188.9177056,0.0358918,0.01529838,1.01589
188.9189028,0.0398063,0.01529244,1.014837
188.9200999,0.03821705,0.0132617,1.01686
188.9212971,0.03641385,0.01332991,1.014453
188.9224943,0.03919594,0.01436612,1.014379
188.9236914,0.03537699,0.01446597,1.02031
188.9248886,0.03149203,0.01613649,1.016936
188.9260857,0.0377351,0.01689718,1.014358
188.9272829,0.03636959,0.01556841,1.018316
188.9284801,0.03270387,0.01120818,1.01896
188.9296772,0.035575,0.01676462,1.014891
188.9308744,0.0394037,0.01503187,1.015338
188.9320716,0.0397469,0.01238316,1.013429
188.9332687,0.03971525,0.01745285,1.015773
188.9344659,0.03924799,0.01714404,1.012859
188.935663,0.03691532,0.01242499,1.013484
188.9368602,0.03603003,0.01698032,1.014878
188.9380574,0.04028936,0.01270314,1.018294
188.9392545,0.0399853,0.01583692,1.011893
188.9404517,0.0362418,0.008603572,1.011129
188.9416489,0.0359701,0.01242936,1.018871
188.942846,0.03509598,0.01191415,1.017434
188.9440432,0.03642862,0.01152428,1.016438
188.9452403,0.03740496,0.0126309,1.013957
188.9464375,0.03814939,0.01364248,1.020269
188.9476347,0.03803414,0.01353023,1.014415
188.9488318,0.03603965,0.01124433,1.016451
188.950029,0.03826124,0.01816063,1.016762
188.9512262,0.04194896,0.01066837,1.014392
188.9524233,0.04071721,0.01787026,1.017696
188.9536205,0.03579083,0.01275477,1.01789
188.9548177,0.03242991,0.01362255,1.016476
188.9560148,0.03665318,0.01092382,1.011073
188.957212,0.03781585,0.01616025,1.018761
188.9584091,0.03469848,0.01656707,1.016374
188.9596063,0.03600149,0.01338289,1.017385
188.9608035,0.03392667,0.01215856,1.018426
188.9620006,0.03299717,0.0127418,1.017457
188.9631978,0.03781127,0.009285238,1.017426
188.964395,0.03379975,0.006398311,1.016096
188.9655921,0.03762245,0.01022436,1.010577
188.9667893,0.03148449,0.0112069,1.012633
188.9679864,0.03139404,0.01453908,1.016965
188.9691836,0.03585393,0.01374543,1.018844
188.9703808,0.03336052,0.01673866,1.012002
188.9715779,0.03672141,0.01307299,1.01591
188.9727751,0.03941859,0.01235687,1.016846
188.9739723,0.03788777,0.0148283,1.013412
188.9751694,0.03693812,0.01651434,1.013887
188.9763666,0.03803009,0.02053116,1.014766
188.9775637,0.03539127,0.01334868,1.013978
188.9787609,0.03517653,0.01379911,1.015438
188.9799581,0.03552175,0.01509739,1.01443
188.9811552,0.03924747,0.01441848,1.012904
188.9823524,0.0336413,0.01342562,1.013523
188.9835496,0.03460991,0.01287936,1.016443
188.9847467,0.04173872,0.009051271,1.011491
188.9859439,0.03367319,0.01113405,1.008195
188.987141,0.04170709,0.01295491,1.010441
188.9883382,0.03727918,0.01213066,1.015915
188.9895354,0.03840529,0.01221133,1.017356
188.9907325,0.04044314,0.01450996,1.016783
188.9919297,0.03539493,0.009283061,1.011124
188.9931269,0.04030175,0.0166566,1.015769
188.994324,0.03972308,0.01295805,1.019268
188.9955212,0.04155237,0.01736131,1.014755
188.9967183,0.04398257,0.01426132,1.017205
188.9979155,0.03829071,0.01320589,1.013921
188.9991127,0.03578596,0.01061176,1.012067
189.0003098,0.03600348,0.01131498,1.014003
189.001507,0.0391327,0.01481198,1.016315
189.0027042,0.03673105,0.01232442,1.019827
189.0039013,0.03845681,0.0110106,1.014447
189.0050985,0.03935058,0.01154415,1.01686
189.0062956,0.03372986,0.01168772,1.019899
189.0074928,0.03664469,0.01500307,1.011967
189.00869,0.03720498,0.01419711,1.0149
189.0098871,0.03637773,0.009775803,1.014999
189.0110843,0.04110156,0.01134457,1.014386
189.0122815,0.03800327,0.01180668,1.013952
189.0134786,0.04090241,0.01177869,1.015846
189.0146758,0.03921238,0.0108033,1.015899
189.015873,0.04011646,0.01131588,1.017823
189.0170701,0.03400193,0.01001597,1.014553
189.0182673,0.03752513,0.01485746,1.017808
189.0194644,0.04036821,0.01085704,1.01685
189.0206616,0.03718824,0.008399939,1.013542
189.0218588,0.03489337,0.01556181,1.018336
189.0230559,0.03881668,0.01551808,1.016304
189.0242531,0.0390937,0.01282615,1.011467
189.0254503,0.03944313,0.01409886,1.009483
189.0266474,0.0373615,0.01685859,1.011914
189.0278446,0.03894941,0.01157726,1.018815
189.0290417,0.03674959,0.01422773,1.015393
189.0302389,0.03862656,0.01696951,1.017255
189.0314361,0.03729994,0.01618327,1.014368
189.0326332,0.0350369,0.01032105,1.013546
189.0338304,0.03392413,0.008581877,1.017994
189.0350276,0.03485644,0.0175017,1.013904
189.0362247,0.03837489,0.02008342,1.011832
189.0374219,0.03755659,0.0100168,1.01594
189.038619,0.03670178,0.009519873,1.015478
189.0398162,0.0345761,0.01334517,1.017891
189.0410134,0.03992191,0.01358163,1.012896
189.0422105,0.03824098,0.01257555,1.01246
189.0434077,0.03372654,0.01166554,1.013545
189.0446049,0.03636713,0.01089625,1.011553
189.045802,0.03967155,0.01787979,1.011845
189.0469992,0.03926745,0.009723585,1.010539
189.0481963,0.03715965,0.01360742,1.014904
189.0493935,0.03434954,0.01251492,1.013028
189.0505907,0.03476826,0.01160688,1.009619
189.0517878,0.03734991,0.01538746,1.017796
189.052985,0.03270635,0.01436008,1.012539
189.0541822,0.03283995,0.01051952,1.017977
189.0553793,0.03796113,0.01119773,1.013955
189.0565765,0.03906783,0.01357527,1.021211
189.0577736,0.03571765,0.01215481,1.013983
189.0589708,0.03504186,0.01346328,1.016413
189.060168,0.03654957,0.01262096,1.012981
189.0613651,0.03983549,0.01003735,1.016379
189.0625623,0.03760148,0.01100418,1.016895
189.0637595,0.03812679,0.01415117,1.019755
189.0649566,0.03219266,0.01517282,1.01107
189.0661538,0.03932625,0.01367871,1.013393
189.0673509,0.0366961,0.01327638,1.01199
189.0685481,0.03641275,0.01481893,1.013432
189.0697453,0.03830048,0.01252813,1.013435
189.0709424,0.03604135,0.01743309,1.013879
189.0721396,0.03622674,0.01645194,1.019752
189.0733368,0.03727031,0.0125336,1.016874
189.0745339,0.03625356,0.0141875,1.014911
189.0757311,0.04025841,0.01708472,1.016241
189.0769283,0.04053301,0.01273759,1.016804
189.0781254,0.03535511,0.0176272,1.01389
189.0793226,0.03726955,0.01421157,1.011961
189.0805197,0.0415372,0.0139221,1.01725
189.0817169,0.03974193,0.01399858,1.015332
189.0829141,0.03933512,0.01379284,1.016809
189.0841112,0.03413059,0.01584079,1.014436
189.0853084,0.03372014,0.01168043,1.014522
189.0865056,0.03936864,0.01550295,1.01336
189.0877027,0.03828116,0.01495621,1.022668
189.0888999,0.03603497,0.01080955,1.018397
189.090097,0.03819093,0.02050422,1.014268
189.0912942,0.03625274,0.01318972,1.01542
189.0924914,0.03425123,0.009796841,1.015035
189.0936885,0.03751265,0.01674585,1.013376
189.0948857,0.03077179,0.01402296,1.017956
189.0960829,0.03811196,0.01091922,1.014936
189.09728,0.03852249,0.01117239,1.014435
189.0984772,0.03894464,0.02097616,1.010827
189.0996743,0.03772095,0.01356013,1.014895
189.1008715,0.03540032,0.01559707,1.014416
189.1020687,0.03248256,0.01279115,1.013551
189.1032658,0.02979065,0.01067736,1.014621
189.104463,0.03300704,0.01199246,1.015509
189.1056602,0.03562257,0.01518624,1.013932
189.1068573,0.03620983,0.0121473,1.012512
189.1080545,0.03388366,0.01137573,1.014038
189.1092516,0.03760973,0.01581333,1.016809
189.1104488,0.03859461,0.01298032,1.013913
189.111646,0.03742755,0.01515317,1.016825
189.1128431,0.03443746,0.01621534,1.012961
189.1140403,0.034713,0.01583159,1.014427
189.1152375,0.03665634,0.01639539,1.014865
189.1164346,0.03691566,0.01599046,1.015355
189.1176318,0.0434541,0.0135885,1.017709
189.1188289,0.03754278,0.01807751,1.019697
189.1200261,0.03881178,0.00975406,1.014457
189.1212233,0.0382573,0.01283685,1.01734
189.1224204,0.03475591,0.01306949,1.017894
189.1236176,0.03967568,0.01140988,1.017825
189.1248148,0.03667322,0.005702286,1.014575
189.1260119,0.03601134,0.01099397,1.018884
189.1272091,0.03445545,0.013446,1.014476
189.1284062,0.03965594,0.01023556,1.012478
189.1296034,0.0373668,0.01345177,1.016858
189.1308006,0.0399311,0.009830174,1.013456
189.1319977,0.03567637,0.01131112,1.013026
189.1331949,0.03240018,0.008286217,1.014125
189.1343921,0.039013,0.008757696,1.017888
189.1355892,0.04223377,0.01170151,1.012397
189.1367864,0.03768989,0.01586443,1.016317
189.1379836,0.03155532,0.0128641,1.016498
189.1391807,0.03614305,0.01154596,1.012523
189.1403779,0.03790621,0.008612941,1.014006
189.141575,0.03836481,0.01284561,1.016847
189.1427722,0.0351211,0.009843657,1.01941
189.1439694,0.03794579,0.009780699,1.018377
189.1451665,0.03992445,0.0108666,1.010993
189.1463637,0.03781896,0.01194984,1.017851
189.1475609,0.03604795,0.01483188,1.013927
189.148758,0.03733793,0.01163156,1.013961
189.1499552,0.0397768,0.02040623,1.019605
189.1511523,0.03252766,0.01503421,1.013019
189.1523495,0.0388133,0.01303801,1.014392
189.1535467,0.03826698,0.0149806,1.014855
189.1547438,0.03904357,0.01373881,1.016327
189.155941,0.03760237,0.01349135,1.019778
189.1571382,0.04052865,0.0112074,1.016343
189.1583353,0.03726913,0.009863693,1.013506
189.1595325,0.03757953,0.01510459,1.011937
189.1607296,0.04017625,0.0126743,1.013882
189.1619268,0.03678392,0.01579689,1.016822
189.163124,0.04000444,0.01034428,1.018811
189.1643211,0.03817268,0.01713937,1.013351
189.1655183,0.04473489,0.0243276,1.013571
189.1667155,0.03720401,0.01091714,1.011046
189.1679126,0.0407082,0.01183899,1.013886
189.1691098,0.03824887,0.01323981,1.014886
189.1703069,0.03817163,0.01266412,1.019781
189.1715041,0.03691396,0.01077815,1.016424
189.1727013,0.03258114,0.01333707,1.015489
189.1738984,0.03246918,0.01271296,1.017944
189.1750956,0.03791364,0.01304752,1.017826
189.1762928,0.03864693,0.0134316,1.011945
189.1774899,0.04006796,0.0120056,1.012919
189.1786871,0.03952994,0.01229807,1.018782
189.1798842,0.0398019,0.0107505,1.016853
189.1810814,0.03664241,0.01229773,1.016401
189.1822786,0.03662949,0.01113591,1.012517
189.1834757,0.03626807,0.01769476,1.013867
189.1846729,0.03705745,0.01252193,1.015411
189.1858701,0.03905486,0.01477956,1.012399
189.1870672,0.03377845,0.01344647,1.017414
189.1882644,0.038365,0.01607183,1.013853
189.1894615,0.03801338,0.01589095,1.017281
189.1906587,0.03512075,0.01306642,1.016417
189.1918559,0.0396334,0.0139834,1.01533
189.193053,0.03712303,0.01481362,1.022201
189.1942502,0.03142604,0.009786554,1.017531
189.1954474,0.03418037,0.01474077,1.016405
189.1966445,0.03392072,0.0111929,1.014523
189.1978417,0.03810576,0.01076866,1.013468
189.1990389,0.03550909,0.0115422,1.016925
189.200236,0.03943972,0.01267903,1.018774
189.2014332,0.03789388,0.008378994,1.015957
189.2026303,0.04105638,0.009602707,1.012939
189.2038275,0.03655865,0.012655,1.015905
189.2050247,0.03696602,0.01400588,1.017335
189.2062218,0.03763856,0.009876686,1.016422
189.207419,0.04046873,0.01093995,1.017807
189.2086162,0.03849968,0.01430777,1.017297
189.2098133,0.03506757,0.01226022,1.013501
189.2110105,0.03468287,0.01089938,1.012069
189.2122076,0.03808477,0.01794752,1.016261
189.2134048,0.03359886,0.01309569,1.017421
189.214602,0.03754041,0.01194788,1.013454
189.2157991,0.03676771,0.01152173,1.016896
189.2169963,0.03674027,0.01427493,1.012451
189.2181935,0.03212916,0.01160973,1.014061
189.2193906,0.04011017,0.01057687,1.014889
189.2205878,0.03657211,0.01473019,1.014886
189.2217849,0.03586614,0.008076092,1.012583
189.2229821,0.04280829,0.01382065,1.016237
189.2241793,0.03660761,0.01074465,1.013006
189.2253764,0.03698844,0.008144743,1.013046
189.2265736,0.03790134,0.01543068,1.014356
189.2277708,0.03520295,0.01330401,1.01494
189.2289679,0.03461015,0.01351594,1.01739
189.2301651,0.03547449,0.01683224,1.016334
189.2313622,0.03740828,0.01455487,1.017311
189.2325594,0.04035179,0.01064234,1.020739
189.2337566,0.0344728,0.01167152,1.014009
189.2349537,0.03561916,0.01344991,1.011511
189.2361509,0.03296433,0.008520022,1.015074
189.2373481,0.03774121,0.01184421,1.01296
189.2385452,0.03730696,0.008232795,1.021822
189.2397424,0.03624022,0.01150584,1.012509
189.2409395,0.03527356,0.008701617,1.019415
189.2421367,0.03303356,0.01132108,1.014532
189.2433339,0.03869572,0.01628471,1.016762
189.244531,0.03824289,0.01601291,1.015312
189.2457282,0.03511984,0.01079319,1.016938
189.2469254,0.03888295,0.01807347,1.019654
189.2481225,0.03708123,0.01415256,1.01537
189.2493197,0.03467294,0.01559958,1.0193
189.2505168,0.03611131,0.009043073,1.015484
189.251714,0.03796535,0.01068064,1.014926
189.2529112,0.03642242,0.01259781,1.018829
189.2541083,0.03477828,0.009359911,1.014529
189.2553055,0.03923967,0.01364622,1.019726
189.2565027,0.0359318,0.01340694,1.017848
189.2576998,0.03574787,0.0166518,1.017792
189.258897,0.0383401,0.01192075,1.012942
189.2600942,0.03469817,0.01313481,1.009091
189.2612913,0.04110912,0.01688017,1.012792
189.2624885,0.04100215,0.01508226,1.01185
189.2636856,0.03352465,0.008477557,1.011153
189.2648828,0.03509699,0.01161231,1.011062
189.26608,0.03427408,0.01114016,1.012064
189.2672771,0.0322394,0.01159834,1.009658
189.2684743,0.0344839,0.01293851,1.015932
189.2696715,0.03951696,0.009047048,1.014431
189.2708686,0.03626368,0.01281215,1.016384
189.2720658,0.03356929,0.006687252,1.015088
189.2732629,0.03761359,0.01243036,1.016362
189.2744601,0.03840426,0.0128392,1.013408
189.2756573,0.03599977,0.009182598,1.013038
189.2768544,0.04001941,0.01320422,1.017761
189.2780516,0.03560754,0.01173725,1.012023
189.2792488,0.04013193,0.01262963,1.010934
189.2804459,0.0379439,0.01248464,1.010495
189.2816431,0.03364136,0.01452086,1.019338
189.2828402,0.03557144,0.01111902,1.017893
189.2840374,0.03781825,0.0129504,1.015859
189.2852346,0.03487154,0.01009357,1.013044
189.2864317,0.03606942,0.01189806,1.012986
189.2876289,0.03690705,0.01352966,1.015868
189.2888261,0.03186662,0.0162113,1.013487
189.2900232,0.0343231,0.01314232,1.016906
189.2912204,0.03798628,0.01241507,1.012936
189.2924175,0.03831493,0.01206314,1.016841
189.2936147,0.03884454,0.01009465,1.015888
189.2948119,0.03693911,0.008412424,1.014006
189.2959358,0.03799173,0.01354488,1.017309
189.297133,0.03740995,0.01150028,1.014917
189.2983301,0.0398591,0.01123442,1.016823
189.2995273,0.03915663,0.01023512,1.011974
189.3007244,0.0379151,0.01066295,1.016874
189.3019216,0.03467581,0.009334304,1.015015
189.3031187,0.03549106,0.01261383,1.012498
189.3043159,0.03566351,0.01213097,1.009085
189.305513,0.0336623,0.01099505,1.015007
189.3067102,0.03679515,0.01452764,1.018294
189.3079073,0.03629801,0.0114116,1.017384
189.3091045,0.03679501,0.009426758,1.01448
189.3103016,0.03423725,0.01751672,1.011461
189.3114988,0.03503534,0.01630326,1.014395
189.3126959,0.03549499,0.01147973,1.012519
189.3138931,0.03822005,0.01644498,1.011396
189.3150902,0.03576891,0.01390484,1.012958
189.3162874,0.03438672,0.01536453,1.013938
189.3174845,0.04014605,0.02098953,1.014692
189.3186817,0.03768358,0.01447,1.013396
189.3198788,0.04146238,0.01386048,1.01528
189.321076,0.03829594,0.01259221,1.016834
189.3222731,0.03468126,0.009926642,1.015006
189.3234703,0.03605395,0.01241808,1.014932
189.3246674,0.03441947,0.01993334,1.012881
189.3258646,0.04249903,0.0150641,1.018166
189.3270617,0.03939805,0.01042183,1.013921
189.3282589,0.03723123,0.01425308,1.015851
189.329456,0.03385559,0.01230839,1.016934
189.3306532,0.0387779,0.01346887,1.015345
189.3318503,0.0404082,0.01160354,1.015344
189.3330475,0.03614716,0.01192681,1.011523
189.3342446,0.0354174,0.01320718,1.012492
189.3354418,0.03794763,0.01467851,1.012412
189.3366389,0.03576526,0.01455184,1.012949
189.3378361,0.03221533,0.01588262,1.014465
189.3390332,0.03647447,0.01327671,1.012469
189.3402304,0.03785707,0.01577703,1.012883
189.3414275,0.03924219,0.01547882,1.015789
189.3426247,0.03551316,0.0149928,1.013923
189.3438218,0.03432464,0.01036713,1.016472
189.345019,0.03751885,0.01447222,1.014378
189.3462161,0.03950335,0.01392728,1.013859
189.3474133,0.03730833,0.01096236,1.014934
189.3486104,0.03602572,0.01698782,1.013877
189.3498076,0.03811666,0.01538676,1.014838
189.3510047,0.03267148,0.01338191,1.020358
189.3522019,0.03669973,0.01004985,1.014963
189.353399,0.03571684,0.01173336,1.014954
189.3545962,0.0390421,0.01084229,1.014411
189.3557933,0.04039385,0.01215941,1.009966
189.3569905,0.03864625,0.0117559,1.018797
189.3581876,0.03935166,0.01326879,1.015338
189.3593848,0.04110063,0.01034241,1.016818
189.3605819,0.03581797,0.00782761,1.017949
189.3617791,0.04056976,0.01510099,1.016256
189.3629762,0.04188652,0.007942913,1.015379
189.3641734,0.03488108,0.007240796,1.013098
189.3653705,0.03648159,0.01042343,1.01496
189.3665677,0.03867714,0.009429246,1.012491
189.3677648,0.04067156,0.0111669,1.018276
189.368962,0.04174388,0.01288816,1.012365
189.3701591,0.03937191,0.01319445,1.014362
189.3713563,0.03887309,0.01517857,1.017266
189.3725534,0.03638334,0.01090057,1.020323
189.3737506,0.0370852,0.0124198,1.016864
189.3749477,0.03536533,0.008569587,1.01648
189.3761449,0.03416745,0.00559539,1.013141
189.377342,0.03628269,0.01190375,1.017377
189.3785392,0.0360356,0.01628495,1.01877
189.3797363,0.03828907,0.0141609,1.014854
189.3809335,0.03938365,0.007460168,1.015437
189.3821306,0.04113279,0.0112744,1.015821
189.3833278,0.04370525,0.008821914,1.016298
189.3845249,0.03645359,0.00850864,1.013039
189.3857221,0.03393527,0.01215292,1.018398
189.3869192,0.04124061,0.01411732,1.017232
189.3881164,0.03847592,0.01307489,1.017797
189.3893135,0.04511124,0.009585231,1.020158
189.3905107,0.03871151,0.013762,1.019733
189.3917078,0.03230606,0.01228146,1.021847
189.392905,0.0421743,0.01181606,1.021646
189.3941021,0.03750265,0.0107189,1.013952
189.3952993,0.03756957,0.008481336,1.010573
189.3964964,0.03141723,0.01169653,1.01797
189.3976936,0.03910086,0.0178629,1.01721
189.3988907,0.03884911,0.01147892,1.016351
189.4000879,0.03499587,0.01036677,1.01694
189.401285,0.03647253,0.01063126,1.014463
189.4024822,0.03990994,0.01379529,1.020681
189.4036793,0.04415725,0.01395864,1.014729
189.4048765,0.03554607,0.01629949,1.017801
189.4060736,0.03792416,0.01200331,1.013431
189.4072708,0.03886073,0.01257122,1.017795
189.4084679,0.04391466,0.01716678,1.011748
