Time [s],X [g],Y [g],Z [g]
1848.253821,-0.01838797,0.001837581,1.022323
1848.2550262,-0.02187692,0.005878435,1.01876
1848.2562315,-0.01805036,0.003998208,1.019195
1848.2574367,-0.01879179,0.001799209,1.021504
1848.258642,-0.01507306,0.003566423,1.018659
1848.2598472,-0.01253901,0.007219477,1.020786
1848.2610525,-0.01042341,0.002843502,1.022074
1848.2622577,-0.01037611,0.01218882,1.021192
1848.263463,-0.01093066,0.01012455,1.020506
1848.2646682,-0.007889062,0.01045955,1.015303
1848.2658735,-0.0008226335,0.008599339,1.015782
1848.2670787,0.002066582,0.0009332639,1.021371
1848.268284,-0.0003021806,0.006908713,1.016556
1848.2694892,0.001586378,0.008561458,1.013373
1848.2706944,-0.003833339,0.009211684,1.01713
1848.2718997,-0.00472565,0.003332667,1.016092
1848.2731049,-0.00402984,0.005355708,1.020213
1848.2743102,-0.0131402,0.004915993,1.022959
1848.2755154,-0.01142257,0.005906013,1.023628
1848.2767207,-0.004905656,0.004520332,1.025427
1848.2779259,-0.0074092,-0.001122325,1.02306
1848.2791312,-0.00226222,-0.001600442,1.02549
1848.2803364,-0.0009244978,0.008207349,1.016064
1848.2815417,-0.001504466,0.007095299,1.024717
1848.2827469,-0.007454932,0.009056497,1.020122
1848.2839522,-0.000871703,0.00584154,1.015251
1848.2851574,0.001565471,0.004606785,1.014935
1848.2863627,0.006949767,0.00327964,1.010034
1848.2875679,0.000767976,0.004540019,1.010482
1848.2887732,0.002911106,0.006420945,1.011307
1848.2899784,-0.002211139,0.007485276,1.005637
1848.2911837,-0.002954528,0.00462387,1.013808
1848.2923889,-0.002157986,0.00527836,1.008019
1848.2935942,0.001358941,0.005868952,1.007642
1848.2947994,0.003530085,0.003310041,1.01442
1848.2960046,0.003586769,0.008130891,1.013665
1848.2972099,0.001650602,6.095553E-05,1.014128
1848.2984151,0.002995431,-0.004688916,1.018592
1848.2996204,-0.00331305,0.005208779,1.014378
1848.3008256,-0.003316104,0.004160398,1.019665
1848.3020309,-0.001725391,0.0006946255,1.017852
1848.3032361,-0.00388667,0.002175833,1.015172
1848.3044414,-0.005115509,0.009151949,1.013767
1848.3056466,-0.002044216,0.004303251,1.014564
1848.3068519,0.002212346,0.001500992,1.012307
1848.3080571,-0.0003060997,0.003997554,1.008521
1848.3092624,0.001040652,0.0008634548,1.006465
1848.3104676,-0.001482412,-0.006756887,1.002428
1848.3116729,-0.002305254,0.005747158,1.006855
1848.3128781,-0.0003557503,0.0009496012,1.00095
1848.3140834,0.0003335327,0.001003036,1.004216
1848.3152886,-0.001960933,-0.0001178924,1.009531
1848.3164939,-0.003822997,0.0007835315,1.01053
1848.3176991,-0.005294561,-0.006135113,1.008524
1848.3189043,-0.01089989,0.002216253,1.010278
1848.3201096,-0.01075371,0.0007873964,1.009995
1848.3213148,-0.01040123,0.003254056,1.007439
1848.3225201,-0.01152264,0.003998669,1.011504
1848.3237253,-0.01644062,0.004311041,1.014505
1848.3249306,-0.01475091,0.006917282,1.014846
1848.3261358,-0.01526873,0.005029954,1.013544
1848.3273411,-0.01124778,0.003187787,1.013996
1848.3285463,-0.01108709,0.008800022,1.011394
1848.3297516,-0.008992955,0.009435525,1.014317
1848.3309568,-0.005645409,0.005494341,1.015273
1848.3321621,-0.005988508,0.00391539,1.017165
1848.3333673,-0.01281573,0.003587198,1.012242
1848.3345726,-0.01778838,0.003196767,1.013281
1848.3357778,-0.01841019,0.003515913,1.013407
1848.3369831,-0.01989008,0.006711816,1.011653
1848.3381883,-0.02156094,0.008254681,1.012607
1848.3393936,-0.01598161,0.0007240297,1.014001
1848.3405988,-0.01548678,0.003767959,1.015215
1848.341804,-0.01133421,-8.189492E-05,1.011617
1848.3430093,-0.01082431,-0.003780283,1.010719
1848.3442145,-0.01037467,-0.001316187,1.011978
1848.3454198,-0.01051414,0.0008769389,1.003783
1848.346625,-0.009683385,-0.003838972,1.007799
1848.3478303,-0.0126923,0.005353823,1.005682
1848.3490355,-0.01002811,0.005087788,1.000903
1848.3502408,-0.01315218,0.0003988738,0.9989825
1848.351446,-0.01760489,0.0003523878,1.001038
1848.3526513,-0.0151583,0.001448296,1.001543
1848.3538565,-0.01673995,0.0001059803,1.004922
1848.3550618,-0.01798977,-0.00413576,1.001916
1848.356267,-0.01669517,0.004213162,1.004219
1848.3574723,-0.01607671,0.00213305,1.005612
1848.3586775,-0.01338683,-0.002555908,1.007967
1848.3598828,-0.01158862,0.000219503,1.005692
1848.361088,-0.01386875,-0.001688422,1.009859
1848.3622933,-0.017106,0.001459799,1.003955
1848.3634985,-0.01785655,0.001851538,1.003266
1848.3647037,-0.01825401,0.002263437,1.014212
1848.365909,-0.01926021,0.007438956,1.006145
1848.3671142,-0.01707764,0.005931362,1.008013
1848.3683195,-0.01752868,0.005591342,1.012811
1848.3695247,-0.01804534,0.004334192,1.013646
1848.37073,-0.0215227,0.01133994,1.013469
1848.3719352,-0.02011047,0.0130118,1.009035
1848.3731405,-0.02230285,0.01920769,1.009418
1848.3743457,-0.02129085,0.01611102,1.016916
1848.375551,-0.01789132,0.01160244,1.017906
1848.3767562,-0.0215738,0.01191089,1.015178
1848.3779615,-0.01806401,0.01185143,1.020661
1848.3791667,-0.01709628,0.0107002,1.025207
1848.380372,-0.01833197,0.01411992,1.027469
1848.3815772,-0.01489396,0.01134319,1.027315
1848.3827825,-0.01341659,0.01701071,1.020607
1848.3839877,-0.01844268,0.02364749,1.02153
1848.385193,-0.0102541,0.01971249,1.02384
1848.3863982,-0.01025075,0.01856007,1.015494
1848.3876035,-0.0121983,0.02257046,1.020264
1848.3888087,-0.01798858,0.02208347,1.017243
1848.3900139,-0.01180564,0.02378746,1.016985
1848.3912192,-0.009881377,0.02048354,1.016356
1848.3924244,-0.008890912,0.02214471,1.01691
1848.3936297,-0.01053551,0.02411317,1.02144
1848.3948349,-0.01403791,0.02272899,1.020676
1848.3960402,-0.01276772,0.02041486,1.018128
1848.3972454,-0.01385212,0.01922524,1.019335
1848.3984507,-0.01369046,0.02218581,1.026537
1848.3996559,-0.01207994,0.02016125,1.025002
1848.4008612,-0.01307748,0.02201038,1.023786
1848.4020664,-0.01831664,0.02215062,1.021983
1848.4032717,-0.01675418,0.01881776,1.020536
1848.4044769,-0.01901025,0.01960466,1.017907
1848.4056822,-0.02076253,0.0235935,1.021489
1848.4068874,-0.0181361,0.02448567,1.018415
1848.4080927,-0.01927805,0.02016237,1.023852
1848.4092979,-0.01233141,0.02022138,1.015551
1848.4105032,-0.0176847,0.01702629,1.014785
1848.4117084,-0.01929571,0.0190504,1.01632
1848.4129136,-0.02194905,0.0198431,1.012061
1848.4141189,-0.02311002,0.01796883,1.013313
1848.4153241,-0.02484296,0.01829256,1.014364
1848.4165294,-0.02389728,0.01657175,1.010954
1848.4177346,-0.01968369,0.01538152,1.010154
1848.4189399,-0.01251888,0.01596015,1.010243
1848.4201451,-0.005991921,0.01300347,1.013548
1848.4213504,-0.01116806,0.01179639,1.012651
1848.4225556,-0.01041275,0.0120513,1.007478
1848.4237609,-0.008815765,0.01118489,1.00766
1848.4249661,-0.008998901,0.01476033,1.004376
1848.4261714,-0.007966191,0.0161353,1.000547
1848.4273766,-0.009822607,0.01282343,1.001447
1848.4285819,-0.02022886,0.01146398,1.00518
1848.4297871,-0.01588018,0.01043557,1.009578
1848.4309924,-0.02169572,0.01357993,1.004911
1848.4321976,-0.02413245,0.00900419,1.00746
1848.4334029,-0.02522029,0.0141761,1.010208
1848.4346081,-0.0265485,0.01298847,1.013794
1848.4358133,-0.02642195,0.01020523,1.008597
1848.4370186,-0.02927685,0.007360605,1.011186
1848.4382238,-0.03071943,0.009594721,1.010917
1848.4394291,-0.02095608,0.009532927,1.008837
1848.4406343,-0.02181521,0.01395984,1.011258
1848.4418396,-0.02556622,0.01543252,1.009263
1848.4430448,-0.02345814,0.01009825,1.011207
1848.4442501,-0.01858768,0.01397295,1.007682
1848.4454553,-0.02143933,0.00783767,1.010111
1848.4466606,-0.01604912,0.01525482,1.008376
1848.4478658,-0.01979703,0.007370089,1.00906
1848.4490711,-0.02009934,0.010141,1.011638
1848.4502763,-0.01952353,0.01542076,1.0081
1848.4514816,-0.01783599,0.007643133,1.006975
1848.4526868,-0.01295839,0.005350179,1.006904
1848.4538921,-0.01451965,0.004221537,1.005861
1848.4550973,-0.01295383,-1.787068E-05,1.002073
1848.4563026,-0.01215714,0.001165634,1.003245
1848.4575078,-0.01155356,0.004614403,1.003848
1848.458713,-0.008857593,0.003115378,0.9993435
1848.4599183,-0.009634003,-0.0005498766,1.000545
1848.4611235,-0.01237859,0.008546214,1.000088
1848.4623288,-0.01259109,0.008136319,0.9986987
1848.463534,-0.01210205,0.006038018,1.003279
1848.4647393,-0.0135943,0.003254582,1.000557
1848.4659445,-0.01491609,0.006041432,1.002254
1848.4671498,-0.01509212,0.008317655,1.010694
1848.468355,-0.01614857,0.009032514,1.012961
1848.4695603,-0.01310396,0.01114475,1.013245
1848.4707655,-0.01202993,0.01368855,1.00934
1848.4719708,-0.01466791,0.01074817,1.013349
1848.473176,-0.01533404,0.01430914,1.017455
1848.4743813,-0.01564622,0.01746784,1.011605
1848.4755865,-0.01189739,0.01704868,1.015524
1848.4767918,-0.01204482,0.02050402,1.014874
1848.477997,-0.007887915,0.01359046,1.015669
1848.4792023,-0.002079561,0.01875565,1.013957
1848.4804075,-0.008501709,0.02557172,1.015406
1848.4816128,-0.004081145,0.02197509,1.015792
1848.482818,-0.00684157,0.02654234,1.021284
1848.4840232,-0.005669147,0.02766139,1.018894
1848.4852285,-0.005236834,0.02974683,1.023603
1848.4864337,-0.007472888,0.03148616,1.025315
1848.487639,-0.005324692,0.02684632,1.031217
1848.4888442,-0.01178396,0.02814262,1.035234
1848.4900495,-0.005334094,0.03181336,1.030695
1848.4912547,0.002320543,0.03151073,1.033917
1848.49246,-0.0007797331,0.03122932,1.026502
1848.4936652,-0.002263874,0.03016323,1.029261
1848.4948705,-0.005810186,0.02955929,1.026639
1848.4960757,-0.00414601,0.02843563,1.022439
1848.497281,0.0009674877,0.02700372,1.027165
1848.4984862,0.003156066,0.03200612,1.027603
1848.4996915,0.001910165,0.02395507,1.025465
1848.5008967,0.001822278,0.02714745,1.020437
1848.502102,0.007316858,0.02419519,1.022496
1848.5033072,0.007296696,0.02495998,1.023645
1848.5045125,0.0001333207,0.02372741,1.019376
1848.5057177,0.008003563,0.0221277,1.01851
1848.5069229,0.001457214,0.02118854,1.014069
1848.5081282,0.001712158,0.01860154,1.017869
1848.5093334,-0.003826752,0.02118345,1.015675
1848.5105387,-0.003102526,0.01952881,1.018449
1848.5117439,-0.0006705225,0.01434402,1.017015
1848.5129492,-0.001974106,0.01889067,1.021011
1848.5141544,-0.0001880527,0.01903551,1.02017
1848.5153597,0.002996191,0.01472345,1.017714
1848.5165649,0.002438337,0.0211372,1.018467
1848.5177702,0.005670577,0.02068822,1.016757
1848.5189754,0.002502725,0.01875954,1.018458
1848.5201807,0.006877661,0.01613927,1.017388
1848.5213859,0.008717,0.02093469,1.018444
1848.5225912,0.006807655,0.02089612,1.014284
1848.5237964,0.003994137,0.01536362,1.014253
1848.5250017,0.01215126,0.008518879,1.007372
1848.5262069,0.006596118,0.01440513,1.012957
1848.5274122,0.009261176,0.01310542,1.013465
1848.5286174,0.006942198,0.01094574,1.012045
1848.5298226,0.00479053,0.01259783,1.012557
1848.5310279,-0.0003967136,0.0143059,1.012639
1848.5322331,0.002830237,0.01481021,1.015276
1848.5334384,-0.0005024523,0.01643266,1.023328
1848.5346436,0.002044097,0.01445715,1.018064
1848.5358489,-0.0003913939,0.01348914,1.019552
1848.5370541,-0.00337176,0.02169798,1.017743
1848.5382594,0.005332753,0.01568087,1.019101
1848.5394646,0.0001255572,0.01298913,1.017047
1848.5406699,-0.001027673,0.01747322,1.013659
1848.5418751,0.0119347,0.01701,1.01758
1848.5430804,0.007850096,0.02003806,1.013844
1848.5442856,0.008940086,0.01940031,1.016785
1848.5454909,0.01211627,0.02411928,1.013737
1848.5466961,0.01231347,0.02065778,1.020203
1848.5479014,0.01522735,0.01983033,1.017111
1848.5491066,0.01107675,0.01523722,1.020082
1848.5503119,0.01134172,0.01184226,1.021551
1848.5515171,0.01426664,0.01144963,1.020221
1848.5527223,0.01113379,0.01900898,1.024263
1848.5539276,0.01198074,0.01467071,1.028839
1848.5551328,0.004516035,0.01868339,1.029751
1848.5563381,0.004870892,0.0162096,1.035561
1848.5575433,0.00307022,0.01603817,1.029019
1848.5587486,0.0002505928,0.02523241,1.026547
1848.5599538,-0.001170442,0.0246134,1.03069
1848.5611591,0.005447581,0.02121808,1.032284
1848.5623643,0.002555862,0.0239026,1.03087
1848.5635696,0.009780064,0.02319237,1.031932
1848.5647748,0.005674809,0.02660279,1.028764
1848.5659801,0.008480161,0.02908794,1.028831
1848.5671853,0.01037243,0.02643928,1.027793
1848.5683906,0.0005039722,0.03326429,1.031294
1848.5695958,0.006738544,0.02856717,1.032974
1848.5708011,0.005303621,0.0279961,1.03249
1848.5720063,0.005812168,0.02730226,1.032607
1848.5732116,0.007800147,0.02707757,1.032392
1848.5744168,-1.899898E-05,0.03128791,1.035666
1848.5756221,-0.0003326982,0.02950472,1.040172
1848.5768273,0.003724054,0.02425584,1.045921
1848.5780325,-0.004932433,0.03066609,1.038921
1848.5792378,0.004572049,0.02400968,1.036619
1848.580443,-0.002970397,0.03441291,1.04026
1848.5816483,-0.001361102,0.03048678,1.046309
1848.5828535,-0.004876629,0.03408559,1.042147
1848.5840588,-0.00332047,0.03642746,1.042751
1848.585264,-0.008010671,0.04131363,1.046415
1848.5864693,-0.00651972,0.04093772,1.048
1848.5876745,-0.005616814,0.04414259,1.050864
1848.5888798,-0.007771939,0.04337962,1.051358
1848.590085,-0.01297879,0.04124799,1.053053
1848.5912903,-0.01167682,0.04113104,1.053205
1848.5924955,-0.007099807,0.03690561,1.054502
1848.5937008,-0.009655058,0.0430256,1.053685
1848.594906,-0.01015158,0.04044943,1.056225
1848.5961113,-0.008585587,0.04227261,1.05507
1848.5973165,-0.01578531,0.04460435,1.052464
1848.5985218,-0.01780246,0.04082313,1.056187
1848.599727,-0.02038582,0.04038418,1.055987
1848.6009322,-0.01900324,0.03860577,1.058473
1848.6021375,-0.02050911,0.03309579,1.056714
1848.6033427,-0.01983696,0.03479695,1.052281
1848.604548,-0.02286282,0.03081965,1.061907
1848.6057532,-0.01887189,0.03218713,1.051984
1848.6069585,-0.01423874,0.03753882,1.056446
1848.6081637,-0.01916513,0.03162844,1.054841
1848.609369,-0.0190661,0.03173818,1.051033
1848.6105742,-0.02018948,0.03127087,1.047992
1848.6117795,-0.01144856,0.02317935,1.049554
1848.6129847,-0.007751882,0.02869422,1.043941
1848.61419,-0.005112857,0.02615257,1.034934
1848.6153952,-0.002028763,0.02530377,1.038131
1848.6166005,0.0004949123,0.02912175,1.030682
1848.6178057,-0.001399562,0.02392715,1.034119
1848.619011,-0.005407915,0.02289752,1.033415
1848.6202162,-0.006802678,0.02232193,1.033368
1848.6214215,-0.001005352,0.02292227,1.035676
1848.6226267,-0.006199017,0.02396149,1.032753
1848.6238319,-0.005719185,0.02451258,1.036972
1848.6250372,-0.01453091,0.02353487,1.034442
1848.6262424,-0.01165494,0.01804122,1.040309
1848.6274477,-0.01848638,0.02092484,1.041507
1848.6286529,-0.01020414,0.02206384,1.039407
1848.6298582,-0.006882504,0.02249314,1.039334
1848.6310634,-0.009303451,0.01878113,1.042971
1848.6322687,-0.01622669,0.0353907,1.046613
1848.6334739,-0.01123647,0.04449769,1.05609
1848.6346792,-0.008653268,0.04498189,1.054741
1848.6358844,-0.008313909,0.04232719,1.057366
1848.6370897,-0.001810923,0.0334885,1.056251
1848.6382949,-0.0003093332,0.0353274,1.048844
1848.6395002,0.002027094,0.02816548,1.045215
1848.6407054,0.006248415,0.02644826,1.052367
1848.6419107,0.003925115,0.03950418,1.054094
1848.6431159,0.003774762,0.04586441,1.05564
1848.6443212,0.008985505,0.04153343,1.051497
1848.6455264,0.006251991,0.03603595,1.053823
1848.6467317,0.01138759,0.03821038,1.053236
1848.6479369,0.01097097,0.0460681,1.050433
1848.6491421,0.008585438,0.04372597,1.055044
1848.6503474,0.004887432,0.0475762,1.061027
1848.6515526,0.001485631,0.04947687,1.064836
1848.6527579,-0.001889095,0.04484054,1.063224
1848.6539631,-0.0004833937,0.0416673,1.070689
1848.6551684,-0.008123934,0.04388349,1.072172
1848.6563736,-0.01539059,0.04574596,1.068767
1848.6575789,-0.0141449,0.04846553,1.075322
1848.6587841,-0.01238468,0.04649656,1.074509
1848.6599894,-0.01370604,0.04290651,1.070619
1848.6611946,-0.01356871,0.04380163,1.068634
1848.6623999,-0.01591972,0.04294689,1.079098
1848.6636051,-0.007891506,0.03830201,1.078331
1848.6648104,-0.005043462,0.03678364,1.064076
1848.6660156,-0.007414266,0.03458215,1.059055
1848.6672209,-0.00853993,0.03229902,1.059709
1848.6684261,-0.01044014,0.0312047,1.056858
1848.6696314,-0.009045646,0.03364296,1.059034
1848.6708366,-0.009954825,0.03598437,1.052615
1848.6720418,-0.01269752,0.04060062,1.050178
1848.6732471,-0.01326282,0.03420603,1.049257
1848.6744523,-0.01593541,0.03197879,1.048537
1848.6756576,-0.02205992,0.02990507,1.047308
1848.6768628,-0.01515421,0.03066669,1.042159
1848.6780681,-0.009747416,0.03597398,1.053258
1848.6792733,-0.003620431,0.04090891,1.063188
1848.6804786,0.004533052,0.03656206,1.063052
1848.6816838,0.003056094,0.02797881,1.057106
1848.6828891,-0.0003857017,0.01326591,1.052076
1848.6840943,-0.006630853,0.01133198,1.04552
1848.6852996,-0.01077785,0.01068806,1.042961
1848.6865048,-0.0224828,0.02195955,1.034215
1848.6877101,-0.02391586,0.02425516,1.027699
1848.6889153,-0.02674522,0.02339897,1.031877
1848.6901206,-0.02974679,0.02333158,1.034811
1848.6913258,-0.02970104,0.01744053,1.03506
1848.6925311,-0.01971692,0.02076978,1.033931
1848.6937363,-0.02208878,0.01796754,1.030266
1848.6949415,-0.01928942,0.02106587,1.03721
1848.6961468,-0.01945879,0.02188619,1.044164
1848.697352,-0.0168418,0.02256622,1.046046
1848.6985573,-0.01948515,0.02656298,1.039824
1848.6997625,-0.02016826,0.02606889,1.035595
1848.7009678,-0.02687196,0.03221177,1.051072
1848.702173,-0.02425277,0.03072901,1.051906
1848.7033783,-0.02554156,0.03150014,1.051302
1848.7045835,-0.03113815,0.04101163,1.055009
1848.7057888,-0.03462814,0.04107622,1.045973
